date_time_index,Date,Time,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,date_time_index,filled_timebin,price,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum
2017-02-03 11:30:00,02/03/2017,11:30,97.41,97.41,97.39,97.41,97.41,97.42,97.4,97.42,2017-02-03 11:30:00,False,97.41,96.8336734693877,96.71993197278908,96.68374159028883,96.68947668574543,0.0057350954566004475,0.43390873858736445,97.58774944996381,95.85211449561436,97.33170760613166,90.41
2017-02-03 12:30:00,02/03/2017,12:30,97.44,97.45,97.44,97.45,97.45,97.46,97.45,97.46,2017-02-03 12:30:00,False,97.45,96.83326530612239,96.7238095238095,96.69235553028702,96.70737896918779,0.015023438900769293,0.4341525158153153,97.59211455544013,95.85550449217888,97.41056920204387,90.45
2017-02-03 13:30:00,02/03/2017,13:30,97.44,97.45,97.44,97.45,97.45,97.46,97.45,97.46,2017-02-03 13:30:00,False,97.45,96.83142857142852,96.72727891156461,96.70086997455904,96.72485966804376,0.023989693484722352,0.43463289727741083,97.59654470611943,95.85801311700979,97.4368564006813,90.45
2017-02-03 14:30:00,02/03/2017,14:30,97.41,97.41,97.41,97.41,97.42,97.42,97.42,97.42,2017-02-03 14:30:00,False,97.41,96.82693877551014,96.72979591836733,96.70883674880535,96.74098715997943,0.032150411174072246,0.43463289727741083,97.59906171292215,95.86053012381251,97.41895213356042,90.41
2017-02-03 15:30:00,02/03/2017,15:30,97.45,97.45,97.45,97.45,97.46,97.46,97.46,97.46,2017-02-03 15:30:00,False,97.45,96.8248979591836,96.73258503401358,96.7171608587636,96.75767642658566,0.04051556782205523,0.43556507815408024,97.60371519032174,95.86145487770543,97.4396507111868,90.45
2017-02-06 09:30:00,02/06/2017,09:30,97.23,97.27,97.19,97.19,97.27,97.33,97.25,97.25,2017-02-06 09:30:00,False,97.19,96.81612244897951,96.73231292517005,96.72246977820208,96.76785268248516,0.045382904283073344,0.437182955156787,97.60667883548362,95.85794701485648,97.27321690372894,90.19
2017-02-06 10:30:00,02/06/2017,10:30,97.41,97.42,97.37,97.38,97.42,97.43,97.38,97.39,2017-02-06 10:30:00,False,97.38,96.81081632653053,96.734693877551,96.72985015766356,96.78226159149048,0.052411433826918596,0.4407470300542203,97.61618793765943,95.85319981744256,97.34440563457632,90.38
2017-02-06 11:30:00,02/06/2017,11:30,97.34,97.34,97.31,97.33,97.35,97.35,97.32,97.34,2017-02-06 11:30:00,False,97.33,96.80591836734686,96.73673469387752,96.73658448748434,96.79515430945197,0.05856982196763738,0.4433490397165041,97.62343277331053,95.85003661444452,97.3348018781921,90.33
2017-02-06 12:30:00,02/06/2017,12:30,97.23,97.23,97.23,97.23,97.24,97.24,97.24,97.24,2017-02-06 12:30:00,False,97.23,96.7999999999999,96.73537414965983,96.74211952588563,96.80538965918213,0.06327013329649844,0.4453227521088609,97.62601965387755,95.84472864544212,97.26493395939737,90.23
2017-02-06 13:30:00,02/06/2017,12:30,97.23,97.23,97.23,97.23,97.24,97.24,97.24,97.24,2017-02-06 12:30:00,True,97.23,96.79510204081622,96.7341496598639,96.74759089295145,96.81538400565582,0.06779311270436494,0.4472720270563833,97.62869371397667,95.83960560575113,97.24164465313247,90.23
2017-02-06 14:30:00,02/06/2017,14:30,97.09,97.09,97.09,97.09,97.1,97.1,97.1,97.1,2017-02-06 14:30:00,False,97.09,96.78571428571418,96.73197278911562,96.75142976558953,96.82184777822839,0.07041801263885361,0.4483552447426672,97.62868327860095,95.83526229963029,97.14054821771083,90.09
2017-02-06 15:30:00,02/06/2017,15:30,97.12,97.12,97.1,97.1,97.13,97.13,97.11,97.11,2017-02-06 15:30:00,False,97.1,96.77714285714275,96.73013605442173,96.75533660956431,96.82839473181605,0.07305812225173725,0.449468088053985,97.6290722305297,95.83119987831377,97.11351607257028,90.1
